Id,lat,lng,desc,zip,title,timeStamp,twp,addr,e
879,40.073976,-75.306302,1ST AVE & FAYETTE ST;  CONSHOHOCKEN; Station 313A; 2015-12-12 @ 22:27:14;,19428.0,EMS: FALL VICTIM,2015-12-12 22:27:14,CONSHOHOCKEN,1ST AVE & FAYETTE ST,1
880,40.1051084,-75.3451838,BORO LINE RD & RR OVERPASS; BRIDGEPORT; 2015-12-12 @ 22:34:13-Station:STA31;,19428.0,Fire: GAS-ODOR/LEAK,2015-12-12 22:34:13,BRIDGEPORT,BORO LINE RD & RR OVERPASS,1
881,40.1041054,-75.3569152,ROSS RD & W BORO LINE RD; BRIDGEPORT; 2015-12-12 @ 22:34:47;,19406.0,Traffic: ROAD OBSTRUCTION -,2015-12-12 22:34:47,BRIDGEPORT,ROSS RD & W BORO LINE RD,1
882,40.1041054,-75.3569152,ROSS RD & W BORO LINE RD; BRIDGEPORT; 2015-12-12 @ 22:35:38;,19406.0,Traffic: ROAD OBSTRUCTION -,2015-12-12 22:35:38,BRIDGEPORT,ROSS RD & W BORO LINE RD,1
883,40.073976,-75.306302,1ST AVE & FAYETTE ST; CONSHOHOCKEN; 2015-12-12 @ 22:40:45-Station:STA36;,19428.0,Fire: S/B AT HELICOPTER LANDING,2015-12-12 22:40:45,CONSHOHOCKEN,1ST AVE & FAYETTE ST,1
884,40.0885102,-75.1830359,WILLOW GROVE AVE & W GLENSIDE AVE;  CHELTENHAM; Station 358A; 2015-12-12 @ 22:44:03;,19038.0,EMS: DIZZINESS,2015-12-12 22:44:03,CHELTENHAM,WILLOW GROVE AVE & W GLENSIDE AVE,1
885,40.1747938,-75.3033373,ASHFORD LN & SKIPPACK PIKE;  WHITPAIN; Station 385; 2015-12-12 @ 22:46:27;,19422.0,EMS: FALL VICTIM,2015-12-12 22:46:27,WHITPAIN,ASHFORD LN & SKIPPACK PIKE,1
886,40.2658664,-75.2991339,KOFFEL RD & ELM ST;  HATFIELD TOWNSHIP; Station 345; 2015-12-12 @ 22:53:33;,19440.0,EMS: HEAD INJURY,2015-12-12 22:53:33,HATFIELD TOWNSHIP,KOFFEL RD & ELM ST,1
887,40.2837923,-75.3879518,PIONEER CIR & PARK AVE;  LOWER SALFORD; Station 344; 2015-12-12 @ 22:56:03;,19438.0,EMS: NAUSEA/VOMITING,2015-12-12 22:56:03,LOWER SALFORD,PIONEER CIR & PARK AVE,1
888,40.0883549,-75.3821004,DEKALB PIKE & ALLENDALE RD; UPPER MERION; 2015-12-12 @ 23:02:39;,19406.0,Traffic: VEHICLE ACCIDENT -,2015-12-12 23:02:39,UPPER MERION,DEKALB PIKE & ALLENDALE RD,1
889,40.0674726,-75.3253654,NEW DEHAVEN ST & UNION HILL RD;  WEST CONSHOHOCKEN; Station 313A; 2015-12-12 @ 23:07:43;,19428.0,EMS: RESPIRATORY EMERGENCY,2015-12-12 23:07:43,WEST CONSHOHOCKEN,NEW DEHAVEN ST & UNION HILL RD,1
890,40.2449588,-75.243333,BETHLEHEM PIKE & VILSMEIER RD; MONTGOMERY; 2015-12-12 @ 23:08:07;,19454.0,Traffic: VEHICLE ACCIDENT -,2015-12-12 23:08:07,MONTGOMERY,BETHLEHEM PIKE & VILSMEIER RD,1
891,40.1003438,-75.2939548,CHEMICAL RD & GALLAGHER RD;  PLYMOUTH; Station 308; 2015-12-12 @ 23:14:14;,19462.0,EMS: HEAD INJURY,2015-12-12 23:14:14,PLYMOUTH,CHEMICAL RD & GALLAGHER RD,1
892,40.1793752,-75.2362381,ROSSETT CT & DEAD END;  LOWER GWYNEDD; Station 351; 2015-12-12 @ 23:13:38;,19462.0,EMS: ALTERED MENTAL STATUS,2015-12-12 23:13:38,LOWER GWYNEDD,ROSSETT CT & DEAD END,1
893,40.1218989,-75.2886415,GERMANTOWN PIKE & WALTON RD;  PLYMOUTH; Station 308; 2015-12-12 @ 23:20:16;,19462.0,EMS: CARDIAC EMERGENCY,2015-12-12 23:20:16,PLYMOUTH,GERMANTOWN PIKE & WALTON RD,1
894,40.210964,-75.1771009,DAVIS GROVE RD & MIDFIELD DR;  HORSHAM; Station 352; 2015-12-12 @ 23:21:49;,19002.0,EMS: VEHICLE ACCIDENT,2015-12-12 23:21:49,HORSHAM,DAVIS GROVE RD & MIDFIELD DR,1
895,40.1805757,-75.1333253,DRESHER RD & HORSHAM RD; HORSHAM; 2015-12-12 @ 23:23:57;,19044.0,Traffic: VEHICLE ACCIDENT -,2015-12-12 23:23:57,HORSHAM,DRESHER RD & HORSHAM RD,1
896,40.160774,-75.1494744,WELSH RD & DRESHERTOWN RD; HORSHAM; 2015-12-12 @ 23:23:02;,19025.0,Traffic: VEHICLE ACCIDENT -,2015-12-12 23:23:02,HORSHAM,WELSH RD & DRESHERTOWN RD,1
897,40.160774,-75.1494744,WELSH RD & DRESHERTOWN RD; HORSHAM; 2015-12-12 @ 23:24:08;,19025.0,Traffic: VEHICLE ACCIDENT -,2015-12-12 23:24:08,HORSHAM,WELSH RD & DRESHERTOWN RD,1
898,40.210964,-75.1771009,DAVIS GROVE RD & MIDFIELD DR; HORSHAM; 2015-12-12 @ 23:21:43;,19002.0,Traffic: VEHICLE ACCIDENT -,2015-12-12 23:21:43,HORSHAM,DAVIS GROVE RD & MIDFIELD DR,1
899,40.254768,-75.6604586,SHOEMAKER RD & ROBINSON ST;  POTTSTOWN; Station 329; 2015-12-12 @ 23:38:20;,19464.0,EMS: DIZZINESS,2015-12-12 23:38:20,POTTSTOWN,SHOEMAKER RD & ROBINSON ST,1
900,40.2519298,-75.680419,HOWARD ST & RICE ST; WEST POTTSGROVE; 2015-12-12 @ 23:40:40-Station:STA57;,19464.0,Fire: GAS-ODOR/LEAK,2015-12-12 23:40:40,WEST POTTSGROVE,HOWARD ST & RICE ST,1
901,40.3197376,-75.6100761,PHILADELPHIA AVE & CONGO RD;  DOUGLASS; Station 332; 2015-12-12 @ 23:42:46;,19525.0,EMS: SUBJECT IN PAIN,2015-12-12 23:42:46,DOUGLASS,PHILADELPHIA AVE & CONGO RD,1
902,40.1152488,-75.3413789,DEKALB ST; NORRISTOWN; 2015-12-12 @ 23:46:28-Station:STA27;,19525.0,Fire: VEHICLE ACCIDENT,2015-12-12 23:46:28,NORRISTOWN,DEKALB ST,1
903,40.1199455,-75.3383214,DEKALB ST & E ELM ST; NORRISTOWN; 2015-12-12 @ 23:48:54;,19401.0,Traffic: VEHICLE ACCIDENT -,2015-12-12 23:48:54,NORRISTOWN,DEKALB ST & E ELM ST,1
904,40.1152488,-75.3413789,DEKALB ST;  NORRISTOWN; Station 308A; 2015-12-12 @ 23:51:51;,19401.0,EMS: VEHICLE ACCIDENT,2015-12-12 23:51:51,NORRISTOWN,DEKALB ST,1
905,40.1585374,-75.2141231,ARGYLE AVE & S BETHLEHEM PIKE;  UPPER DUBLIN; Station 351; 2015-12-13 @ 00:06:54;,19002.0,EMS: FEVER,2015-12-13 00:06:54,UPPER DUBLIN,ARGYLE AVE & S BETHLEHEM PIKE,1
906,40.1192425,-75.3388066,DEKALB ST & E JACOBY ST; NORRISTOWN; 2015-12-12 @ 23:46:28-Station:STA27;,19401.0,Fire: VEHICLE ACCIDENT,2015-12-12 23:46:28,NORRISTOWN,DEKALB ST & E JACOBY ST,1
907,40.1192425,-75.3388066,DEKALB ST & E JACOBY ST; NORRISTOWN; 2015-12-12 @ 23:48:54;,19401.0,Traffic: VEHICLE ACCIDENT -,2015-12-12 23:48:54,NORRISTOWN,DEKALB ST & E JACOBY ST,1
908,40.2560369,-75.5927008,BUCHERT RD & LAUREL WAY;  LOWER POTTSGROVE; Station 329; 2015-12-13 @ 00:17:59;,19464.0,EMS: SEIZURES,2015-12-13 00:17:59,LOWER POTTSGROVE,BUCHERT RD & LAUREL WAY,1
909,40.1147142,-75.3399519,AIRY ST & HIGH ALY;  NORRISTOWN; Station 308A; 2015-12-13 @ 00:17:25;,19401.0,EMS: SUBJECT IN PAIN,2015-12-13 00:17:25,NORRISTOWN,AIRY ST & HIGH ALY,1
910,40.2324451,-75.7107803,HONEYSUCKLE LN & UNIONVILLE RD;  CHESTER COUNTY; Station 3A84; 2015-12-13 @ 00:23:41;,19465.0,EMS: GENERAL WEAKNESS,2015-12-13 00:23:41,CHESTER COUNTY,HONEYSUCKLE LN & UNIONVILLE RD,1
911,40.111211,-75.426185,PARK LN & VALLEY LN;  LOWER PROVIDENCE; Station 322A; 2015-12-13 @ 00:22:03;,19403.0,EMS: OVERDOSE,2015-12-13 00:22:03,LOWER PROVIDENCE,PARK LN & VALLEY LN,1
912,40.111211,-75.426185,PARK LN & VALLEY LN;  LOWER PROVIDENCE; Station 322A; 2015-12-13 @ 00:22:03;,19403.0,EMS: OVERDOSE,2015-12-13 00:22:03,LOWER PROVIDENCE,PARK LN & VALLEY LN,1
913,40.3504055,-75.4830196,WILLOW DR & MAPLE DR;  MARLBOROUGH; Station 344A; 2015-12-13 @ 00:35:23;,18054.0,EMS: HEMORRHAGING,2015-12-13 00:35:23,MARLBOROUGH,WILLOW DR & MAPLE DR,1
914,40.2410527,-75.2688808,LANSDALE AVE & E 7TH ST;  LANSDALE; Station 345; 2015-12-13 @ 00:51:07;,19446.0,EMS: HEMORRHAGING,2015-12-13 00:51:07,LANSDALE,LANSDALE AVE & E 7TH ST,1
915,40.0792766,-75.3015714,POPLAR ST & RR CROSSING; CONSHOHOCKEN; 2015-12-13 @ 00:51:36;,19446.0,Traffic: DISABLED VEHICLE -,2015-12-13 00:51:36,CONSHOHOCKEN,POPLAR ST & RR CROSSING,1
916,40.1180522,-75.1143739,HUNTINGDON RD & WOODLAND RD; ABINGTON; 2015-12-13 @ 01:09:52-Station:STA100;,19001.0,Fire: FIRE ALARM,2015-12-13 01:09:52,ABINGTON,HUNTINGDON RD & WOODLAND RD,1
917,40.1150423,-75.3312461,HIGH ST & E OAK ST;  NORRISTOWN; Station 308A; 2015-12-13 @ 01:27:38;,19401.0,EMS: RESPIRATORY EMERGENCY,2015-12-13 01:27:38,NORRISTOWN,HIGH ST & E OAK ST,1
918,40.1772388,-75.2878548,CANTERBURY CT & CANTERBURY LN;  WHITPAIN; Station 385; 2015-12-13 @ 01:38:40;,19422.0,EMS: CVA/STROKE,2015-12-13 01:38:40,WHITPAIN,CANTERBURY CT & CANTERBURY LN,1
919,40.073178,-75.302151,HECTOR ST & POPLAR ST;  CONSHOHOCKEN; Station 313A; 2015-12-13 @ 01:52:06;,19428.0,EMS: CARDIAC EMERGENCY,2015-12-13 01:52:06,CONSHOHOCKEN,HECTOR ST & POPLAR ST,1
920,40.4047073,-75.4989527,WASHINGTON ST & 2ND ST;  EAST GREENVILLE; Station 369; 2015-12-13 @ 01:52:43;,18041.0,EMS: CARDIAC EMERGENCY,2015-12-13 01:52:43,EAST GREENVILLE,WASHINGTON ST & 2ND ST,1
921,40.1349001,-75.0618234,HUNTINGDON PIKE & CATHEDRAL RD;  BRYN ATHYN; Station 355; 2015-12-13 @ 02:04:28;,19006.0,EMS: CARDIAC EMERGENCY,2015-12-13 02:04:28,BRYN ATHYN,HUNTINGDON PIKE & CATHEDRAL RD,1
922,40.157158,-75.122302,EASTON RD & KNOCK N KNOLL CIR; UPPER MORELAND; 2015-12-13 @ 02:09:20;,19090.0,Traffic: DISABLED VEHICLE -,2015-12-13 02:09:20,UPPER MORELAND,EASTON RD & KNOCK N KNOLL CIR,1
923,40.1274502,-75.3618445,MARSHALL ST & N MONTGOMERY AVE;  WEST NORRITON; Station 308B; 2015-12-13 @ 02:33:58;,19403.0,EMS: BACK PAINS/INJURY,2015-12-13 02:33:58,WEST NORRITON,MARSHALL ST & N MONTGOMERY AVE,1
924,40.2605317,-75.3995089,WINDSOR DR & DEAD END;  LOWER SALFORD; Station 344; 2015-12-13 @ 02:39:56;,19403.0,EMS: FEVER,2015-12-13 02:39:56,LOWER SALFORD,WINDSOR DR & DEAD END,1
925,40.2054756,-75.3529714,SKIPPACK PIKE & MEADOWOOD DR;  WORCESTER; Station 336; 2015-12-13 @ 02:41:48;,19446.0,EMS: RESPIRATORY EMERGENCY,2015-12-13 02:41:48,WORCESTER,SKIPPACK PIKE & MEADOWOOD DR,1
926,40.1004231,-75.2070644,RECH AVE & DEAD END;  SPRINGFIELD; Station 311; 2015-12-13 @ 03:06:51;,19446.0,EMS: RESPIRATORY EMERGENCY,2015-12-13 03:06:51,SPRINGFIELD,RECH AVE & DEAD END,1
927,40.0087808,-75.2229398,RIGHTERS FERRY RD & LINDY LN;  LOWER MERION; Station 313; 2015-12-13 @ 03:13:36;,19004.0,EMS: LACERATIONS,2015-12-13 03:13:36,LOWER MERION,RIGHTERS FERRY RD & LINDY LN,1
928,40.2472977,-75.6552283,KING ST & MANATAWNY ST;  POTTSTOWN; Station 329; 2015-12-13 @ 03:15:32;,19464.0,EMS: OVERDOSE,2015-12-13 03:15:32,POTTSTOWN,KING ST & MANATAWNY ST,1
929,40.2948168,-75.537972,BIG RD & COLONIAL RD;  UPPER FREDERICK; Station 331; 2015-12-13 @ 03:14:03;,18074.0,EMS: FALL VICTIM,2015-12-13 03:14:03,UPPER FREDERICK,BIG RD & COLONIAL RD,1
930,40.1508958,-75.1274376,FITZWATERTOWN RD & BARTRAM RD;  UPPER MORELAND; Station 381; 2015-12-13 @ 03:16:05;,19090.0,EMS: NAUSEA/VOMITING,2015-12-13 03:16:05,UPPER MORELAND,FITZWATERTOWN RD & BARTRAM RD,1
931,40.2478721,-75.6437149,WALNUT ST & N FRANKLIN ST;  POTTSTOWN; Station 329; 2015-12-13 @ 03:17:02;,19464.0,EMS: ASSAULT VICTIM,2015-12-13 03:17:02,POTTSTOWN,WALNUT ST & N FRANKLIN ST,1
932,40.119061,-75.353854,MAIN ST & HAWS AVE;  NORRISTOWN; Station 308A; 2015-12-13 @ 03:22:14;,19401.0,EMS: SUBJECT IN PAIN,2015-12-13 03:22:14,NORRISTOWN,MAIN ST & HAWS AVE,1
933,40.128504,-75.1598808,NORTH HILLS AVE;  ABINGTON; Station 383; 2015-12-13 @ 03:30:46;,19401.0,EMS: UNCONSCIOUS SUBJECT,2015-12-13 03:30:46,ABINGTON,NORTH HILLS AVE,1
934,40.2390213,-75.5406897,RIDGE PIKE & LAKESIDE DR; LIMERICK; 2015-12-13 @ 04:20:38-Station:STA54;,19468.0,Fire: BUILDING FIRE,2015-12-13 04:20:38,LIMERICK,RIDGE PIKE & LAKESIDE DR,1
935,40.1020187,-75.1533235,MT CARMEL AVE & ROBERTS AVE; CHELTENHAM; 2015-12-13 @ 04:22:40-Station:STA1;,19038.0,Fire: FIRE ALARM,2015-12-13 04:22:40,CHELTENHAM,MT CARMEL AVE & ROBERTS AVE,1
936,40.120312,-75.357072,MAIN ST & NOBLE ST; NORRISTOWN; 2015-12-13 @ 05:22:04-Station:STA27;,19401.0,Fire: BUILDING FIRE,2015-12-13 05:22:04,NORRISTOWN,MAIN ST & NOBLE ST,1
937,40.1148759,-75.3403903,GREEN ST & E AIRY ST;  NORRISTOWN; Station 308A; 2015-12-13 @ 05:33:38;,19401.0,EMS: RESPIRATORY EMERGENCY,2015-12-13 05:33:38,NORRISTOWN,GREEN ST & E AIRY ST,1
938,40.0742571,-75.309695,ELM ST & MAPLE ST;  CONSHOHOCKEN; Station 313A; 2015-12-13 @ 05:42:03;,19428.0,EMS: SUBJECT IN PAIN,2015-12-13 05:42:03,CONSHOHOCKEN,ELM ST & MAPLE ST,1
939,40.1192674,-75.3579515,LAFAYETTE ST & NOBLE ST; NORRISTOWN; 2015-12-13 @ 05:47:13;,19401.0,Traffic: VEHICLE ACCIDENT -,2015-12-13 05:47:13,NORRISTOWN,LAFAYETTE ST & NOBLE ST,1
940,40.1585374,-75.2141231,BETHLEHEM PIKE & ARGYLE AVE;  AMBLER; Station 351; 2015-12-13 @ 06:20:44;,19002.0,EMS: CARDIAC EMERGENCY,2015-12-13 06:20:44,AMBLER,BETHLEHEM PIKE & ARGYLE AVE,1
941,40.1339362,-75.3450564,LOCUST ST & LAUREL DR;  NORRISTOWN; Station 308A; 2015-12-13 @ 06:18:04;,19401.0,EMS: RESPIRATORY EMERGENCY,2015-12-13 06:18:04,NORRISTOWN,LOCUST ST & LAUREL DR,1
942,40.2990759,-75.4545464,HENDRICKS RD & BAGHURST ALY;  UPPER SALFORD; Station 331; 2015-12-13 @ 06:23:42;,19438.0,EMS: UNRESPONSIVE SUBJECT,2015-12-13 06:23:42,UPPER SALFORD,HENDRICKS RD & BAGHURST ALY,1
943,40.3116295,-75.3310962,SUMMIT ST & COLONIAL AVE;  FRANCONIA; Station 339; 2015-12-13 @ 06:28:12;,18964.0,EMS: SUBJECT IN PAIN,2015-12-13 06:28:12,FRANCONIA,SUMMIT ST & COLONIAL AVE,1
944,40.2473287,-75.6472085,CHARLOTTE ST & CHESTNUT ST;  POTTSTOWN; Station 329; 2015-12-13 @ 06:48:20;,19464.0,EMS: CVA/STROKE,2015-12-13 06:48:20,POTTSTOWN,CHARLOTTE ST & CHESTNUT ST,1
945,40.2480104,-75.4476002,ARBORDALE CIR & BENNINGTON DR;  SKIPPACK; Station 336; 2015-12-13 @ 06:47:36;,19473.0,EMS: FALL VICTIM,2015-12-13 06:47:36,SKIPPACK,ARBORDALE CIR & BENNINGTON DR,1
946,40.2931687,-75.5160988,BIG RD & NEIFFER RD; UPPER FREDERICK; 2015-12-13 @ 06:51:11;,18074.0,Traffic: VEHICLE ACCIDENT -,2015-12-13 06:51:11,UPPER FREDERICK,BIG RD & NEIFFER RD,1
947,40.155987,-75.122054,EASTON RD & FITZWATERTOWN RD; UPPER MORELAND; 2015-12-13 @ 06:52:47;,19090.0,Traffic: VEHICLE ACCIDENT -,2015-12-13 06:52:47,UPPER MORELAND,EASTON RD & FITZWATERTOWN RD,1
948,40.4038215,-75.5056622,RAILROAD ST;  EAST GREENVILLE; Station 369; 2015-12-13 @ 07:03:39;,18041.0,EMS: UNKNOWN MEDICAL EMERGENCY,2015-12-13 07:03:39,EAST GREENVILLE,RAILROAD ST,1
949,40.0972222,-75.3761952,SCHUYLKILL EXPY & RAMP I76 EB TO RT202 SB; UPPER MERION; 2015-12-13 @ 07:02:36;,18041.0,Traffic: DISABLED VEHICLE -,2015-12-13 07:02:36,UPPER MERION,SCHUYLKILL EXPY & RAMP I76 EB TO RT202 SB,1
950,40.0972222,-75.3761952,SCHUYLKILL EXPY & RAMP I76 EB TO RT202 SB; UPPER MERION; 2015-12-13 @ 07:02:52;,18041.0,Traffic: DISABLED VEHICLE -,2015-12-13 07:02:52,UPPER MERION,SCHUYLKILL EXPY & RAMP I76 EB TO RT202 SB,1
951,40.1133649,-75.2144931,VALLEY GREEN RD & BETHLEHEM PIKE; WHITEMARSH; 2015-12-13 @ 07:14:46-Station:STA29;,19031.0,Fire: ELECTRICAL FIRE OUTSIDE,2015-12-13 07:14:46,WHITEMARSH,VALLEY GREEN RD & BETHLEHEM PIKE,1
952,40.1563852,-75.1124763,YORK RD & LAKEVUE DR;  UPPER MORELAND; Station 381; 2015-12-13 @ 07:17:13;,19090.0,EMS: CVA/STROKE,2015-12-13 07:17:13,UPPER MORELAND,YORK RD & LAKEVUE DR,1
953,40.1007482,-75.2151078,WISSAHICKON AVE & ROSE LN;  SPRINGFIELD; Station 311; 2015-12-13 @ 07:19:11;,19031.0,EMS: FALL VICTIM,2015-12-13 07:19:11,SPRINGFIELD,WISSAHICKON AVE & ROSE LN,1
954,40.0919082,-75.3748157,BRANDYWINE LN; UPPER MERION; 2015-12-13 @ 07:19:53-Station:STA47;,19406.0,Fire: GAS-ODOR/LEAK,2015-12-13 07:19:53,UPPER MERION,BRANDYWINE LN,1
955,40.0956518,-75.244877,FOX HOUND DR & MARBLE HL;  WHITEMARSH; Station 318; 2015-12-13 @ 07:35:04;,19444.0,EMS: ABDOMINAL PAINS,2015-12-13 07:35:04,WHITEMARSH,FOX HOUND DR & MARBLE HL,1
956,40.1868549,-75.2341407,BRIDLE LN & WELLINGTON DR;  LOWER GWYNEDD; Station 351; 2015-12-13 @ 07:38:53;,19477.0,EMS: FALL VICTIM,2015-12-13 07:38:53,LOWER GWYNEDD,BRIDLE LN & WELLINGTON DR,1
957,40.279743,-75.2770721,COWPATH RD & RR CROSSING; HATFIELD TOWNSHIP; 2015-12-13 @ 07:40:30;,19477.0,Traffic: VEHICLE ACCIDENT -,2015-12-13 07:40:30,HATFIELD TOWNSHIP,COWPATH RD & RR CROSSING,1
958,40.1354373,-75.3187132,BRANDYWINE LN & OLD DEKALB PIKE; UPPER MERION; 2015-12-13 @ 07:19:53-Station:STA47;,19477.0,Fire: GAS-ODOR/LEAK,2015-12-13 07:19:53,UPPER MERION,BRANDYWINE LN & OLD DEKALB PIKE,1
959,40.2560369,-75.5927008,BUCHERT RD & LAUREL WAY;  LOWER POTTSGROVE; Station 329; 2015-12-13 @ 07:42:44;,19464.0,EMS: ABDOMINAL PAINS,2015-12-13 07:42:44,LOWER POTTSGROVE,BUCHERT RD & LAUREL WAY,1
960,40.134989,-75.347764,CIRCLE DR & LOWER FARM RD;  NORRISTOWN; Station 308A; 2015-12-13 @ 07:46:46;,19403.0,EMS: UNKNOWN MEDICAL EMERGENCY,2015-12-13 07:46:46,NORRISTOWN,CIRCLE DR & LOWER FARM RD,1
961,40.1130613,-75.1192289,SUSQUEHANNA RD & HUNTINGDON RD;  ABINGTON; Station 381; 2015-12-13 @ 08:03:40;,19046.0,EMS: HEAD INJURY,2015-12-13 08:03:40,ABINGTON,SUSQUEHANNA RD & HUNTINGDON RD,1
962,40.1046836,-75.3713059,CINNAMON HILL RD & N HENDERSON RD; UPPER MERION; 2015-12-13 @ 08:05:51-Station:STA47;,19406.0,Fire: GAS-ODOR/LEAK,2015-12-13 08:05:51,UPPER MERION,CINNAMON HILL RD & N HENDERSON RD,1
963,40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2015-12-13 @ 08:15:42;,19403.0,EMS: ALTERED MENTAL STATUS,2015-12-13 08:15:42,LOWER PROVIDENCE,SHANNONDELL DR & SHANNONDELL BLVD,1
964,40.4090381,-75.5046263,MAIN ST & E 5TH ST;  EAST GREENVILLE; Station 369; 2015-12-13 @ 08:14:35;,18041.0,EMS: GENERAL WEAKNESS,2015-12-13 08:14:35,EAST GREENVILLE,MAIN ST & E 5TH ST,1
965,40.2170187,-75.4704433,COUNTRYSIDE CT & CRANBERRY BLVD;  PERKIOMEN; Station 324; 2015-12-13 @ 08:20:37;,19426.0,EMS: CARDIAC EMERGENCY,2015-12-13 08:20:37,PERKIOMEN,COUNTRYSIDE CT & CRANBERRY BLVD,1
966,40.1821003,-75.2177447,NORRISTOWN RD & RADCLIFF LN;  LOWER GWYNEDD; Station 351; 2015-12-13 @ 08:19:49;,19002.0,EMS: RESPIRATORY EMERGENCY,2015-12-13 08:19:49,LOWER GWYNEDD,NORRISTOWN RD & RADCLIFF LN,1
967,40.1330371,-75.4084631,SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; Station 322A; 2015-12-13 @ 08:31:04;,19403.0,EMS: CARDIAC EMERGENCY,2015-12-13 08:31:04,LOWER PROVIDENCE,SHANNONDELL DR & SHANNONDELL BLVD,1
968,40.0986836,-75.1421767,HIGHLAND AVE & MT CARMEL AVE;  ABINGTON; Station 383; 2015-12-13 @ 08:31:48;,19038.0,EMS: FRACTURE,2015-12-13 08:31:48,ABINGTON,HIGHLAND AVE & MT CARMEL AVE,1
969,40.4030729,-75.4998641,MAIN ST & CHURCH ST;  PENNSBURG; Station 369; 2015-12-13 @ 08:40:16;,18041.0,EMS: SUBJECT IN PAIN,2015-12-13 08:40:16,PENNSBURG,MAIN ST & CHURCH ST,1
970,40.1905497,-75.1169789,OAK HILL DR & CRAB APPLE LN;  HORSHAM; Station 352; 2015-12-13 @ 08:41:00;,19040.0,EMS: CARDIAC EMERGENCY,2015-12-13 08:41:00,HORSHAM,OAK HILL DR & CRAB APPLE LN,1
971,40.1287009,-75.3392923,ASTOR ST & WARREN ST;  NORRISTOWN; Station 308A; 2015-12-13 @ 08:42:51;,19401.0,EMS: GENERAL WEAKNESS,2015-12-13 08:42:51,NORRISTOWN,ASTOR ST & WARREN ST,1
972,40.1433257,-75.422819,RT422  & PAWLINGS RD OVERPASS; LOWER PROVIDENCE; 2015-12-13 @ 08:56:23;,19401.0,Traffic: VEHICLE ACCIDENT -,2015-12-13 08:56:23,LOWER PROVIDENCE,RT422  & PAWLINGS RD OVERPASS,1
973,40.1414828,-75.117142,MORELAND RD & EASTON RD;  ABINGTON; Station 381; 2015-12-13 @ 08:57:00;,19090.0,EMS: SYNCOPAL EPISODE,2015-12-13 08:57:00,ABINGTON,MORELAND RD & EASTON RD,1
974,40.1433257,-75.422819,RT422  & PAWLINGS RD OVERPASS; LOWER PROVIDENCE; 2015-12-13 @ 08:56:23;,19090.0,Traffic: VEHICLE ACCIDENT -,2015-12-13 08:56:23,LOWER PROVIDENCE,RT422  & PAWLINGS RD OVERPASS,1
975,40.24393,-75.631036,HIGH ST & MONTGOMERY ST; POTTSTOWN; 2015-12-13 @ 09:03:57-Station:STA69;,19464.0,Fire: FIRE ALARM,2015-12-13 09:03:57,POTTSTOWN,HIGH ST & MONTGOMERY ST,1
976,40.3077958,-75.2998221,BETHLEHEM PIKE & TOWNSHIP LINE RD; HATFIELD TOWNSHIP; 2015-12-13 @ 09:12:31;,18964.0,Traffic: VEHICLE ACCIDENT -,2015-12-13 09:12:31,HATFIELD TOWNSHIP,BETHLEHEM PIKE & TOWNSHIP LINE RD,1
977,40.1247752,-75.2931878,GERMANTOWN PIKE & HALLOWELL RD;  PLYMOUTH; Station 308; 2015-12-13 @ 09:16:54;,19462.0,EMS: NAUSEA/VOMITING,2015-12-13 09:16:54,PLYMOUTH,GERMANTOWN PIKE & HALLOWELL RD,1
978,40.2703309,-75.3022314,SPRUCE DR & TULIP DR;  HATFIELD TOWNSHIP; Station 345; 2015-12-13 @ 09:16:26;,19440.0,EMS: MEDICAL ALERT ALARM,2015-12-13 09:16:26,HATFIELD TOWNSHIP,SPRUCE DR & TULIP DR,1
979,40.4030729,-75.4998641,MAIN ST & CHURCH ST;  PENNSBURG; Station 369; 2015-12-13 @ 09:22:07;,18041.0,EMS: NAUSEA/VOMITING,2015-12-13 09:22:07,PENNSBURG,MAIN ST & CHURCH ST,1
980,40.0766793,-75.1444028,ASHBOURNE RD & SPRING AVE; CHELTENHAM; 2015-12-13 @ 09:35:41-Station:STA2;,19027.0,Fire: FIRE ALARM,2015-12-13 09:35:41,CHELTENHAM,ASHBOURNE RD & SPRING AVE,1
981,40.1075983,-75.3234694,RICHARDSON ST & CHESTNUT ST;  PLYMOUTH; Station 308A; 2015-12-13 @ 09:33:32;,19462.0,EMS: CARDIAC EMERGENCY,2015-12-13 09:33:32,PLYMOUTH,RICHARDSON ST & CHESTNUT ST,1
982,40.086402,-75.2355959,GERMANTOWN PIKE & THOMAS RD; SPRINGFIELD; 2015-12-13 @ 09:32:44-Station:STA6;,19444.0,Fire: FIRE ALARM,2015-12-13 09:32:44,SPRINGFIELD,GERMANTOWN PIKE & THOMAS RD,1
983,40.2338119,-75.2345102,GENERAL HANCOCK BLVD & ANTHONY CT; MONTGOMERY; 2015-12-13 @ 09:47:35-Station:STA18;,19454.0,Fire: FIRE ALARM,2015-12-13 09:47:35,MONTGOMERY,GENERAL HANCOCK BLVD & ANTHONY CT,1
984,40.0883549,-75.3821004,DEKALB PIKE & ALLENDALE RD; UPPER MERION; 2015-12-13 @ 09:50:15;,19406.0,Traffic: VEHICLE ACCIDENT -,2015-12-13 09:50:15,UPPER MERION,DEKALB PIKE & ALLENDALE RD,1
